"linking.linkers.FOXLinker","linking.linkers.TextRazorLinker","linking.linkers.BabelfyLinker","linking.linkers.DBpediaSpotlightLinker","linking.linkers.OpenTapiocaLinker","best index","max. indices","Doc. Content","max. index name"
"0.8","0.0","0.0","0.0","0.0","0","[0]","Opel baut wieder ein kompaktes Cabrio. Rüsselsheim (dpa/tmn) - Kaum hat VW das neue Golf Cabrio enthüllt, zieht Opel jetzt nach: Offenbar als Reaktion auf die Premiere in Wolfsburg hat der Rüsselsheimer Hersteller den Bau eines neuen Open-Air-Modells bestätigt. Rüsselsheim (dpa/tmn) - Kaum hat VW das neue Golf Cabrio enthüllt, zieht Opel jetzt nach: Offenbar als Reaktion auf die Premiere in Wolfsburg hat der Rüsselsheimer Hersteller den Bau eines neuen Open-Air-Modells bestätigt. Das Cabrio basiert wieder auf dem Astra und soll im Jahr 2013 auf den Markt kommen, teilte das Unternehmen mit. Gebaut wird der Wagen mit weiteren Astra-Varianten in Gliwice in Polen. Das letzte Astra Cabrio war das Modell TwinTop mit einem versenkbaren Stahldach, das mit dem Generationswechsel in der Kompaktklasse vor rund einem Jahr eingestellt wurde. Angesichts der damaligen Unternehmenskrise hatten die Hessen zunächst offengelassen, ob sie diese Nische wieder besetzen würden. «Das neue Cabrio ist eine ideale Ergänzung unseres Produktportfolios», erklärte Opel-Vorstandschef Nick Reilly: «Mit seinem eleganten Design steht es in der Tradition unserer offenen und sportlichen Fahrzeuge und wird einen wichtigen positiven Effekt auf unsere Marke haben», so Reilly.","linking.linkers.FOXLinker"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]","Öl im Golf von Mexiko Washington (dpa) - Es ist ein Wettlauf mit der Zeit: Expertenteams haben sich im Golf von Mexiko bislang vergeblich bemüht, den Austritt von Öl nach dem Untergang einer Bohrinsel zu stoppen. Schätzungsweise 140 Tonnen Rohöl sprudeln täglich ins Meer. Es wird versucht, das mit Hilfe von Mini-U-Booten zu stoppen, die ein Ventilsystem aktivieren sollen. Gelingt das nicht bald, werden andere Manöver nötig. Dann könnte Öl sogar mehrere Monate lang weiter ins Wasser strömen. Bisher sind etwa 1500 Quadratkilometer vor der Küste Louisianas von einem Ölfilm bedeckt.
","NONE"
"0.65","0.02040816326530612","0.005154639175257732","0.0","0.043478260869565216","0","[0]","Debütant Bradley bricht den Bann: Kaymer entthront. Der Major-Debütant Keegan Bradley hat als Rookie Titelverteidiger Martin Kaymer bei der US PGA Championship entthront. Dabei schrieb der US-Golfprofi in Atlanta Golf-Geschichte. Deutschlands Star war wie Tiger Woods schon nach zwei Runden am Cut gescheitert. Atlanta (dpa) - Der Major-Debütant Keegan Bradley hat als Rookie Titelverteidiger Martin Kaymer bei der US PGA Championship entthront. Dabei schrieb der US-Golfprofi in Atlanta Golf-Geschichte. Deutschlands Star war wie Tiger Woods schon nach zwei Runden am Cut gescheitert. Als Keegan Bradley nach seinem Triumph bei der US-PGA-Championship liebevoll die «Wannamaker Trophy» in den Himmel reckte, flippte der 25-jährige Rookie fast aus und ließ den Tränen freien Lauf. «Das ist unglaublich», stammelte der US-Amerikaner und machte mit seinem Handy ein Foto von sich und der riesigen Sieger-Trophäe. «Das war mein bestes Golf, das ich jemals gespielt habe.» Völlig überraschend hatte Bradley am Sonntagabend gleich bei seinem ersten Grand Slam-Turnier als Nachfolger von Deutschlands Golfstar Martin Kaymer das letzte Major des Jahres gegen die gesamte Weltelite gewonnen. Der 25-jährige Sohn eines Golflehrers setzte sich dabei in Johns Creek bei Atlanta im Stechen über drei Löcher gegen seinen Landsmann Jason Dufner durch und schrieb Golf-Geschichte. Kaymer, Tiger Woods und auch der nordirische Major-Sieger Graeme Mc Dowell waren am Cut gescheitert. Damit fiel Kaymer in der neuen Weltrangliste vom dritten auf den vierten Rang zurück. Bradley war als Weltranglisten-108. mit bisher erst einem Turniersieg auf der US PGA-Tour zum letzten Major des Jahres vor die Tore der Olympiastadt 1996 gereist - und feierte prompt eine spektakuläre Major-Premiere. Zuletzt war dieser Coup nur seinen Landesleuten Ben Curtis 2003 bei der British Open und Francis Ouimet 1913 bei der US Open gelungen. «Das ist wirklich unglaublich», schwärmte Bradley, «besonders deswegen, weil mein Vater Mitglied des Golflehrer-Verbandes der PGA ist.» Nach vier Runden auf dem schwierigen Par-70-Kurs in Johns Creek hatten Bradley (272-71+64+69+68) und Dufner (272-70+65+68+69) vor dem Dänen Anders Hansen (273-68+69+70+66) mit acht Schlägen unter Par gleichauf gelegen. Dabei hatte Bradley erst im faszinierenden Schlussspurt nach fünf Schlägen Rückstand auf Dufner noch gleichgezogen. Ein Triple-Bogey auf der 15 hatte ihn drei Schläge gekostet, aber Bradley kämpfte sich zurück. Birdies auf der 16 und 17 brachten ihn auf acht unter Par. Dufner war nach dem 13. Loch eingebrochen, als er noch mit fünf Schlägen vor Bradley lag, dann aber mit drei Bogeys in Serie zurückfiel und sich erst mit einem Par auf dem Schlussloch ins Stechen rettete. Im Playoff blieb Bradley eins unter Par und gab Dufner das Nachsehen. Dafür kassierte er mit 1,4 Millionen Dollar Preisgeld die höchste Prämie seiner Karriere. Gleichzeitig brach Bradley den Bann und setzte sich nach sechs Major-Siegern in Serie von Spielern der European Tour als erster Amerikaner wieder die Krone eines US-Grand-Slam-Siegers auf. Vorher hatten der Nordire Graeme McDowell (US Open 2010), Louis Oosthuizen (Südafrika/British Open 2010), Martin Kaymer (PGA Championship 2010), Charl Schwartzel (Südafrika/US Masters 2011/Südafrika), Rory McIlroy (Nordirland/US Open 2011) und Darren Clarke (Nordirland/British Open 2011) die Majors gewonnen. PGA Live-Scoring ","linking.linkers.FOXLinker"
"0.6923076923076923","0.0","0.0","0.0","0.0","0","[0]","Ölkatastrophe beschert BP Gewinnrückgang. Der britische Mineralölkonzern BP hat angesichts der Ölkatastrophe im Golf von Mexiko einen schlechteren Start ins Geschäftsjahr hingelegt als 2010. Der Gewinn zu Wiederbeschaffungskosten lag im ersten Quartal bei 5,481 Milliarden US-Dollar (rund 3,74 Milliarden Euro). London (dpa) - Der britische Mineralölkonzern BP hat angesichts der Ölkatastrophe im Golf von Mexiko einen schlechteren Start ins Geschäftsjahr hingelegt als 2010. Der Gewinn zu Wiederbeschaffungskosten lag im ersten Quartal bei 5,481 Milliarden US-Dollar (rund 3,74 Milliarden Euro). Damit schnitt der Konzern schlechter ab, als Analysten erwartet hatten. Im Vorjahreszeitraum hatte BP rund 5,6 Milliarden Dollar erwirtschaftet. Bei dieser Form des Gewinns werden Preisschwankungen des Ölmarktes herausgerechnet; so werden die Ergebnisse vergleichbar gemacht. Während bei anderen Ölkonzernen wie Royal Dutch Shell und Exxon aufgrund der steigenden Ölpreise hohe Gewinne erwartet werden, schnitt BP nun schwach ab. Wegen der Ölkatastrophe infolge der Explosion der Plattform Deepwater Horizon vor einem Jahr muss der Konzern eine Reihe von Unternehmensteilen verkaufen. BP beziffert den negativen Effekt im Zusammenhang mit der Katastrophe im ersten Jahresviertel auf 400 Millionen Dollar vor Steuern.","linking.linkers.FOXLinker"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]"," Nachdem die Befreiung des von Piraten verschleppten US-Kapitäns Richard Phillips fehlgeschlagen ist, entwickelt sich die Situation im Golf von Aden Wie der US-Fernsehsender CNN Und auch sonst baute die US-Marine Das Rettungsboot, in dem Richard Phillips von vier somalischen Piraten als Geisel gehalten wird, hat sich indes weiter der somalischen Küste genähert. Die Verhandlungen über die Freilassung des 53-Jährigen waren in der Zwischenzeit abgebrochen worden, weil die US-Unterhändler auf eine Festnahme der Piraten bestanden. Inzwischen sollen die Unterredungen aber wieder aufgenommen worden sein. Nach Berichten der britischen BBC Die Piraten hatten das von Phillips geführte Containerschiff «<!---->Maersk Alabama<!---->» am Mittwoch rund 500 Kilometer von der somalischen Küste entfernt gekapert. Innerhalb weniger Stunden konnte die Mannschaft das Schiff jedoch wieder unter ihre Kontrolle bringen. Die Piraten flohen daraufhin mit ihrer Geisel Phillips Die «<!---->Maersk Alabama<!---->» erreichte in der Nacht zum Sonntag den kenianischen Hafen Mombasa. Die Crew wurde von Sicherheitskräften abgeschirmt. CNN berichtete, dass die Seeleute bei ihrer Ankunft winkten und lächelten. «Kapitän Phillips ist ein Held!», rief einer von ihnen. Andere schilderten, wie die Mannschaft die Piraten überwältigt habe. So habe der Schiffingenieur im Maschinenraum mit einem anderen Mitglied der Besatzung einen Piraten niedergerungen.
","NONE"
"0.3333333333333333","0.023255813953488372","0.012121212121212121","0.0","0.0","0","[0]","Woods Die pure Verzweiflung stand dem Superstar ins Gesicht geschrieben: Den Tränen nahe, rang Tiger Woods nach Worten für eines der größten Desaster seiner einmaligen Golfkarriere. In Charlotte Mit 153 Schlägen nach zwei Runden war der Weltranglisten-Erste bei der Quail Hollow Championship in Charlotte/North Carolina «Es ist wie es ist. Was auch immer ich angestellt habe. Es war einfach nicht gut genug.» Mehr wollte der 34-jährige Kalifornier nach seiner 79er Runde am Freitag (Ortszeit) zunächst nicht sagen. Es war die höchste Schlagzahl für 18 Löcher in seiner fast 14-jährigen Profi-Karriere auf der US-PGA-Tour in Amerika. Nur bei den British Open 2002 hatte ihm der Sturm eine 81er Runde beschert. Wie um Hilfe suchend, drehte sich der Tiger 241 Turniere hat Woods seit 1996 gespielt, unter anderem 14 Majors gewonnen. Aber an diesem «Schwarzen Freitag» scheiterte Woods zum sechsten Mal überhaupt erst an der Qualifikation für die Schlussrunden - wie 2005 zuletzt in USA und 2009 bei der British Open im schottischen Turnberry Die mangelnde Wettkampfpraxis, der öffentliche Druck nach seinem Bekenntnis zum Ehebruch, die vom Boulevard betriebene Hatz hatten den Sünder wieder eingeholt. «Fragen über Fragen jeden Tag. Es geht nicht weg. Selbst zu Hause nicht. Überall Paparazzi. Hubschrauber über meinem Haus. Ich werde es alles nicht los», sagte Woods In einer Woche steht die US PGA Championship auf dem Turnierkalender. Für diese Meisterkür der US-PGA-Tour hat Woods In Quail Hollow hatte es nicht gereicht. Abschläge wie die eines Amateurs links und rechts der Fairways, schlecht getimte Putts, die reihenweise ihr Ziel verfehlten und mangelndes Ballgefühl machten Woods schwer zu schaffen. Spätestens am 14. Grün, als der Tiger Mayfair Der mit 136 Schlägen auf dem Par 72-Kurs im Quail Hollow CC führende Billy Mayfair lag nach zwei 68er Runden um einen Schlag besser an der Spitze. Hinter dem argentinischen Major-Sieger Angel Cabrera (137) lauerten vier Amerikaner mit Masters-Sieger Phil Mickelson, J.P. Hayes, Dustin Johnson und Paul Goydos Nur zehn der 144 gestarteten Konkurrenten waren überhaupt schlechter platziert als Woods. Selbst Alexander Cejka hatte sich mit 146 Schlägen vor dem Kalifornier eingereiht, aber um einen Zähler den Cut verpasst. Bis zum 16. Grün lag der gebürtige Tscheche mit deutschem Pass bei eins unter Par voll auf Kurs für die Finalrunden. Aber mit der Serie Triple-Bogey (drei über Par), Bogey, Bogey machte sich Cejka die Chance auf eine Top-Ten-Platzierung auf den letzten drei Löchern zunichte.
","linking.linkers.FOXLinker"
"0.6","0.0","0.0","0.0","0.0","0","[0]","Gericht hebt Tiefsee-Bohrstopp im Golf von Mexiko Washington (dpa) - Im Golf von Mexiko darf vorerst auch weit vor der Küste wieder nach Öl gebohrt werden. Ein Bundesrichter in New Orleans hat eine einstweilige Verfügung gegen den von US-Präsident Barack Obama verfügten sechsmonatigen Tiefsee-Bohrstopp erlassen. Das Gericht gab damit einem Antrag mehrerer Öl-Unternehmen statt, die massive Einbußen durch das Moratorium befürchten. Obamas Sprecher Robert Gibbs kündigte an, dass die US-Regierung die Entscheidung des Gerichtes anfechten wird.
","linking.linkers.FOXLinker"
"0.09090909090909091","0.0","0.0","0.0","0.0","0","[0]","Kaymers starker Start in Dubai - Jackpot winkt. Deutschlands Golfstar Martin Kaymer ist bei der Dubai World Championship auf dem besten Wege, sich Platz eins in der europäische Geldrangliste zu sichern.  Dubai (dpa) - Deutschlands Golfstar Martin Kaymer ist bei der Dubai World Championship auf dem besten Wege, sich Platz eins in der europäische Geldrangliste zu sichern. Nach einer starken 67er-Auftaktrunde beim Abschlussturnier der European-Tour am Persischen Golf liegt der Major-Sieger und Ryder-Cup-Gewinner aus Mettmann auf einem hervorragenden dritten Rang. Kaymers härtester Konkurrent um die Spitzenposition im Geld-Ranking, Graeme McDowell, schwächelte dagegen am ersten Turnier-Tag. Der Nordire benötigte auf dem Par-72-Kurs des Jumeirah Golf Estates GC 72 Schläge und kam über einen geteilten 25. Platz nicht hinaus. Die beste Rundes des Tages spielte der Schwede Robert Karlsson mit 65 Schlägen. ","linking.linkers.FOXLinker"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]"," Über ein bisschen Applaus bei seiner Rückkehr auf den Golfplatz wäre Tiger Woods «Ich bin ein bisschen nervös, um ehrlich zu sein», sagte der US-Amerikaner in einem Interview dem Sender ESPN. Auf die Frage, welche Reaktion er von den Fans bei seinem Comeback vom 8. bis 11. April beim Masters erwarte, sagte Woods: «Ich weiß es nicht. Ich weiß es nicht.» Es wäre schön, hier und da ein bisschen Applaus zu bekommen, fügte der Golf Woods will beim legendären Masters in Augusta wieder in den Turniersport einsteigen. Das hatte er vor knapp einer Woche angekündigt. «Beim Masters habe ich mein erstes Major-Turnier gewonnen, ich betrachte dieses Turnier mit großem Respekt. Nach einer langen und notwendigen Spielpause fühle ich mich bereit, meine Saison in Augusta Sein bisher letztes Turnier datiert vom 15. November 2009. Damals gewann er die Australian Masters. Zwei Wochen später hatte Woods Am Sonntag (Ortszeit) gab Woods dann jeweils fünfminütige Interviews dem Sender ESPN und dem Golf Channel. Geführt wurden sie in Isleworth, Woods Wohnsitz. Es waren die ersten Interviews seit Bekanntwerden des Skandals. Was nach dem Masters sportlich auf dem Programm steht, konnte Woods nicht genau sagen. «Ich weiß nicht, was ich machen werde», räumte Woods ein, der seine Therapie indes auch nach der Rückkehr auf den Golfplatz fortsetzen will. «Aber was ich weiß, ist, dass ich ein besserer Mensch werden muss, und das beginnt damit, zu weiteren Behandlungen zu gehen», sagte Woods.
","NONE"
"0.6","0.0","0.0","0.0","0.0","0","[0]","Weiter warten am Golf Washington (dpa) - Das bange Warten im Kampf gegen die schwerste Ölpest der US-Geschichte geht weiter. Der Versuch, die sprudelnde Öl-Quelle im Golf von Mexiko zu stopfen, verläuft laut BP zwar nach Plan. Ein erstes Ergebnis gibt es aber frühestens morgen. Das sagte BP-Manager Doug Suttles. Seit Mittwoch versucht BP, große Mengen Schlamm dem Öl entgegenzupumpen, um die Quelle so zu blockieren. Anschließend soll sie mit Zement versiegelt werden. US-Präsident Barack Obama hat eine Verdreifachung der Einsatzkräfte angekündigt.
","linking.linkers.FOXLinker"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]","Stahlkuppel, die Zweite. Die drei Stockwerke hohe Stahlkuppel war die Hoffnung auf ein Ende des Ölstroms im Golf von Mexiko. Doch der Versuch, den 100-Tonnen-Koloss über das Bohrloch zu setzen, scheiterte. Jetzt soll eine kleinere Kuppel helfen.  Nach dem misslungenen Abdichtungsversuch des lecken Bohrlochs im Golf von Mexiko prüft der Ölkonzern BP drei Alternativlösungen. Wie der Chef der Rettungsoperation, Doug Suttles , erklärte, könnten die Experten demnach versuchen, eine kleinere Version einer Stahlbetonglocke einzusetzen, mit der es die Experten erfolglos versucht hatten. Diese sei aber nicht vor Dienstag einsatzbereit.  Ein erster Versuch, das offene Ölbohrloch am Meeresgrund mit einer vier Stockwerke hohen Stahlbetonglocke abzudecken war gescheitert, weil sich in der riesigen Konstruktion Eiskristalle aus Gas und Wasser gebildet hatten. Dadurch wurden die Öffnungen verstopft, durch die das Öl kontrolliert abgepumpt werden sollte.  Der Wissenschaftler Philip Johnson  von der Universität Alabama zeigte sich aber skeptisch gegenüber den neuen Plänen von BP. Es sei zu vermuten, dass auch die kleinere Betonglocke anfällig für Eisbildung sei. «Versuchen sollten sie aber alles», sagte der Ingenieur für Ölbohrungen.  Die Experten überlegen auch, das Leck am Meeresgrund mit Lehm und Beton abzudichten. Diese «Top Kill» genannte Technik benötigt allerdings zwei bis drei Wochen.  Eine dritte Möglichkeit ist nach BP-Angaben, die Steigleitung abzuschneiden und durch eine größere zu ersetzen. Dies sei aber die am wenigsten favorisierte Lösung, da sie das Ausströmen des Öls zunächst steigern würde.  Bis Sonntag gelangten mehr als 13 Millionen Liter Rohöl ins Meer, knapp ein Drittel der Menge, die 1989 bei der Havarie der «Exxon Valdez» in Alaska austrat. Das Öl strömt seit einem Unfall auf einer Ölplattform aus und könnte sich zur größten derartigen Katastrophe an der Küste der USA auswachsen, falls es nicht bald gelingt, den Austritt des Öls aus dem Bohrloch in rund 1500 Metern Tiefe zu stoppen. ","NONE"
"0.4","0.0","0.0","0.0","0.0","0","[0]","Neuer Tropensturm im Golf von Mexiko. Im Golf von Mexiko hat sich ein weiterer Wirbelsturm gebildet. Tropensturm «Nate» zog in der Nacht zum Donnerstag mit Windgeschwindigkeiten von 75 Kilometern in der Stunde über das Meer nördlich der Halbinsel Yucatán, wie das US-Hurrikanzentrum in Miami mitteilte. Für die Küste der Halbinsel wurden Sturmwarnungen herausgegeben. Die Meteorologen rechneten damit, dass «Nate» sich in den kommenden Tagen zu einem Hurrikan verstärken wird. Er werde zunächst nach Norden ziehen und sich dann auf die Bundesstaaten Veracruz und Tamaulipas  zubewegen. Bericht «Nate» ","linking.linkers.FOXLinker"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]","
BP schließt erstes Ölleck im Golf von Mexiko Washington (dpa) - Im Kampf gegen die Ölpest im Golf von Mexiko ist dem britischen Konzern BP ein großer Schritt nach vorn gelungen. Eines der drei Öllecks konnte geschlossen werden. Laut CNN handelt es sich um die kleinste der undichten Stellen in 1500 Metern Tiefe. Der Ölaustritt ins Meer ändert sich durch das Abdichten dieses Lecks nur wenig, aber die weiteren Arbeiten werden erleichtert. Bisher sind täglich schätzungsweise mindestens 700 Tonnen Rohöl ins Wasser ausgetreten, seit die Plattform vor knapp zwei Wochen gesunken ist.
","NONE"
"0.25","0.0","0.0","0.0","0.0","0","[0]","BP zementiert Bohrloch zu. BP hat eine weitere Etappe beim Versiegeln des Öllecks im Golf von Mexiko geschafft. Nachdem das Steigrohr in 1500 Meter Tiefe im Meeresboden bereits von oben mit schwerem Schlamm verstopft worden war, haben Ingenieure das Loch nun mit Zement verschlossen.  Das Manöver dauerte nur wenige Stunden, und die als «Static Kill» bezeichnete Operation ist damit abgeschlossen. Aber das «Finale» wird noch ein paar Tage auf sich warten lassen. BP bohrt noch an einem Nebenzugang zum Hauptbohrloch, durch den dann ebenfalls Schlamm und danach Zement gepumpt werden sollen.  Damit soll die Quelle von unten in 4000 Meter Tiefe direkt versiegelt werden - um ganz sicherzugehen, dass Öl und Gas niemals mehr nach oben drängen konnen. Wie der Konzern mitteilte, wird der Nebenzugang nach derzeitigem Stand Mitte August auf das Bohrloch treffen - wenn das Wetter bei den Arbeiten keinen Strich durch die Rechnung macht.  BP hatte am Dienstagabend mehr als 300 Tonnen Schlamm in das Steigrohr gepumpt und damit das unter Hochdruck aufsteigende Öl in sein Reservoir im Meeresboden zurückgedrängt. Darauf gab die US-Regierung dem britischen Konzern grünes Licht für die Abdichtung mit Zement.  In den nächsten Tagen will BP das Leck nun erst einmal genau im Auge behalten und das «Endspiel» vorbereiten. Mitte August - das wäre dann fast vier Monate nach Beginn der Ölkatastrophe. ","linking.linkers.FOXLinker"
"0.2","0.0","0.0","0.0","0.0","0","[0]","Bologna staunt über den Golf Plus. Nur zwei Monate nach der Markteinführung des neuen Golf folgt jetzt der Golf Plus. Auch der Maxi-Golf ist in vielen Bereichen verbessert worden und glänzt mit zum Teil deutlich reduzierten Verbrauchswerten.  Technisch greift der Golf Plus auf viele Verbesserungen zurück, die in diesem Segment erstmals mit dem neuen Golf eingeführt wurden. Dazu gehören neben den neuen, sparsamen und leisen Common-Rail-TDI-Motoren (66 kW/90 PS bis 103 kW/140 PS) vor allem auch die neuen 6-Gang- und 7-Gang-Doppelkupplungsgetriebe (DSG). Die alte Automatik-Version verschwindet dafür aus dem Programm.  Neu an Bord des Golf Plus sind darüber hinaus optional die «Automatische Distanzregelung» (ACC), die Einparkhilfe «Park Assist» und eine Rückfahrkamera. Zudem wurden auch die Ausstattungslinien (Trendline, Comfortline und Highline) neu strukturiert.  Optisch schlägt der neue Plus die Brücke zur gerade erst eingeführten sechsten Golf-Generation klassischer Bauart. Dies wird besonders im Bereich der Frontpartie deutlich. Neu gestaltet wurden außerdem der Heckstoßfänger und die Dachreling. Neue Stahl- und Leichtmetallfelgen runden das Paket der optischen Modifikation am Exterieur ab.  Im Innenraum sind es Details wie neue Bezugstoffe sowie die auch in der Limousine eingesetzten Instrumente, Lenkräder und Steuerungsfunktionen der Klimaautomatik (Climatronic), die den aktualisierten Golf Plus auszeichnen. Zu sehen gibt es den Golf Plus erstmals vom 3.12. bis 14.12. in Bologna auf der Motor Show. Die europaweite Markteinführung soll dann im März 2009 erfolgen. ","linking.linkers.FOXLinker"
"0.6666666666666666","0.0","0.0","0.0","0.0","0","[0]","Perry und Cabrera führen in Augusta Golf-Rentner Kenny Perry und der ehemalige US-Open-Sieger Angel Cabrera gehen beim Golf-Masters in Augusta als Führende in den Schlusstag. Das Duo hat liegt zwei Schläge vor dem Amerikaner Chad Campbell Topfavorit Tiger Woods konnte seinen Rückstand dagegen auch am dritten Tag nicht aufholen und liegt mit sieben Schlägen Rückstand nur auf dem geteilten zehnten Platz. Für die beiden deutschen Golf-Hoffnungen Martin Kaymer (Mettmann) und Bernhard Langer (Anhausen «Ich habe hart gekämpft heute, das war wirklich ein höllischer Kampf», sagte ein ratloser Woods am Ende des dritten Tages. Der große Favorit auf den Sieg bei der mit 7,5 Millionen US-Dollar dotierten Veranstaltung kam auch auf der dritten Runde nicht in Schwung. Gleich zum Auftakt leistete sich der Amerikaner ein Doppel-Bogey (zwei Schläge über Par). Zwar spielte der 14-fache Major-Sieger danach noch fünf Birdies (eins unter Par) bei einem Bogey, doch mit einer 70er- Runde konnte Woods auf dem Par-72-Kurs keinen Boden gutmachen. «Er steht sich selbst im Weg», kommentierte der dreifache Augusta-Champion Nick Faldo Trotz des großen Rückstandes hat Woods, der sich den zehnten Rang unter anderem mit dem Weltranglisten-Zweiten Phil Mickelson (USA) teilt, die Hoffnung auf das Grüne Jackett des Siegers noch nicht aufgegeben. «Wenn sie Runden von zwei, drei oder gar vier Schlägen unter Par spielen, können wir wohl nicht mehr an sie herankommen. Wenn sie hingegen zurückfallen oder bei dem jetzigen Score bleiben, haben wir durchaus noch eine Chance», sagte Woods Spitzenreiter Perry gab sich vor der Entscheidung gelassen. «Ich freue mich darauf was passiert. Das wird vielleicht meine letzte Chance, so etwas zu erreichen. Deshalb werde ich es genießen», sagte der Profi aus Kentucky, der im Falle eines Sieges mit 48 Jahren, acht Monaten und zwei Tagen der älteste Major-Gewinner in der Geschichte der vier wichtigsten Turniere wäre. Doch sein größter Rivale Cabrera befindet sich ebenfalls in bestechender Form: «Es war eine großartige Runde heute», sagte der Argentinier nach seiner 69er-Runde trocken.","linking.linkers.FOXLinker"
"0.0","0.0","0.0","0.0","0.0","0","[0, 1, 2, 3, 4]","Zeitung: Unterwasser-Ölschwaden im Golf von Mexiko Washington (dpa) - Warnung vor bisher unbekannten Umweltschäden im Golf von Mexiko: Nach Angaben von US-Wissenschaftlern breiten sich derzeit riesige Unterwasser-Ölschwaden aus. Diese seien bis zu 16 Kilometer lang, sechs Kilometer breit und hätten eine Höhe von rund 100 Metern, berichtet die «New York Times». Eine Meeresforscherin sagte, es gebe eine erschreckende Menge an Öl in der Tiefe. Dies könnte zu einer Gefahr für die Meerestiere werden. Als Ursache wird der Einsatz von Chemikalien vermutet.
","NONE"
"0.625","0.0","0.015151515151515152","0.0","0.0","0","[0]","BP verkauft Anteile an Argentinien-Tochter für 7 Milliarden Dollar. Der britische Energieriese BP sammelt weitere Milliarden ein, um die Folgen der Umweltkatastrophe am Golf von Mexiko finanzieren zu können. London (dpa) - Der britische Energieriese  BP sammelt weitere Milliarden ein, um die Folgen der Umweltkatastrophe am Golf von Mexiko finanzieren zu können. Am Sonntag bestätigte BP der Nachrichtenagentur Bloomberg, man habe den 60-Prozent-Anteil am argentinischen Öl- und Gasproduzenten Pan America Energy (PAE) für rund sieben Milliarden Dollar verkauft. Käufer ist das ebenfalls in Buenos Aires beheimatete Öl- und Gasunternehmen Bridas, das damit alleiniger Eigentümer von PAE wird. Die bisher getätigten Verkäufe summieren sich damit nun auf 21 Milliarden Dollar. Seit der von BP zu verantwortenden Umweltkatastrophe am Golf von Mexiko sucht das Unternehmen unter seinem neuen Chef Bob Dudley, die auf 40 Milliarden Dollar geschätzten Folgekosten unter anderem durch Verkäufe von Unternehmensbeteiligungen gegenzufinanzieren. Im Juli hatte BP Veräußerungen in Höhe von 30 Milliarden Dollar bis Ende 2011 angekündigt.Bridas gehört zu 50 Prozent dem chinesischen Staatsunternehmen Cnooc, das sich dort im März für 3,1 Milliarden Dollar einkaufte - die bisher größte Investition für Cnooc nach der 2006 erfolgten Übernahme von Teilen eines nigerianischen Ölfelds für 2,7 Milliarden Dollar und die erste Präsenz der Chinesen in Lateinamerika.","linking.linkers.FOXLinker"
"0.4","0.0","0.0","0.0","0.0","0","[0]","Tiger Woods US-Golfstar Tiger Woods Der Sprecher von Tiger Woods erklärte, dass es sich um einen leichten Unfall gehandelt habe. Woods Woods Der Unfall soll sich in der Nähe seines Wohnortes Isleworth ereignet haben. Fox News berichtete, dass der beste Golfspieler der Welt mit ernsthaften Verletzungen in das Hospital von Ocoee Woods ist einer der populärsten Sportler in den USA und hat Golf weltweit einem noch breiteren Publikum näher gebracht. Der gebürtige Kalifornier hat in seiner einmaligen Karriere bereits 14 Major-Turniere gewonnen.
","linking.linkers.FOXLinker"
"0.18181818181818182","0.0","0.0","0.0","0.0","0","[0]","Retter in der Öl-Not? Seit Wochen kämpft BP verzweifelt gegen das in den Golf von Mexiko strömende Öl. Bislang ohne Erfolg. Nun soll Hollywood-Star Kevin Costner helfen. Denn der ist nicht nur Schauspieler, sondern stellt auch Zentrifugen zur Reinigung von Wasser her.  Kevin Costner (55) soll BP im Kampf gegen die Ölpest helfen. Der britische Konzern habe bei dem Hollywood-Star 32 Maschinen bestellt, die das verseuchte Wasser im Golf von Mexiko von Öl befreien sollen, berichtete der US-Nachrichtensender CNN.  Der Schauspieler besitzt eine Firma, die entsprechende, rund 1800 Kilo schwere Zentrifugen baut. Er habe die Vorrichtung Anfang der 1990er Jahre gemeinsam mit seinem Bruder, einem Wissenschaftler, erfunden, sagte Costner . Die Maschine sauge das ölige Wasser aus dem Meer auf, schleudere es mit hoher Geschwindigkeit herum und spucke 99 Prozent pures Wasser und 1 Prozent reines Öl aus. «Das ist der Weg, eine Ölpest im 21. Jahrhundert zu bekämpfen», meinte der Star, der 1995 im Endzeitfilm Waterworld  die Hauptrolle übernahm.  Bereits in der vergangenen Woche hatte Costner die Maschine vor einem Kongress-Ausschuss vorgestellt. Er habe in den vergangenen 15 Jahren rund 24 Millionen Dollar (19 Millionen Euro) in die Entwicklung investiert. ","linking.linkers.FOXLinker"
